booking_id,external_booking_ref,customer_name,customer_email,service,service_code,booking_date,start_time,end_time,checkin_time,checkout_time,location,channel,source_system,staff_assigned,dog_name,dog_breed,dog_weight,dog_gender,temperament,medication,food_preference,special_instructions,promo_code,discount,price,tax_rate,is_cancelled,cancel_reason,is_repeat_customer,customer_rating,customer_feedback,created_at,updated_at,notes
1062,,Sofia Andersson,sofiaand383@gmail.com,Boarding,BD,2024-03-29,07:00 PM,10:00 AM,,,,insta,excel,Anna,Charlie,French Bulldog,,female,NaN,,,separate from big dogs,VIP5,5,60,,,,n/a,1,great!,2024-03-27,31 Mar 2024,first visit
1063,LEGACY-IL0TY9,olivia lind,NaN,NAIL TRIM,NT,Jan 07 2024,16.00,18:00,08:42,,Täby,,,Björn,,French Bulldog,unknown,M,,NaN,,no treats,,,35 SEK,0.25,no,NULL,no,3,great!,2024.01.04,07 Jan 2024,NULL
1064,,oscar berg,oscarber791@outlook.com,GROOMING,GR,Mar 16 2024,09:00,11:00 AM,,n/a,Stockholm,n/a,export_v1,,Max,NaN,,M,,,hypoallergenic,,,10,40,,YES,,Y,3,,2024.03.13,2024-03-17,
1065,,mariam ali,mariamal@gmail.com,Grooming,GR,04/20/2024,09:00 AM,05:00 PM,,,STOCKHOLM,partner,,Johan,,German Shepherd,unknown,female,NULL,antibiotics,kibble,,newyear,10%,40,25%,no,NaN,,5,,2024-14-04,n/a,late pickup fee applied
1066,LEGACY-NB8VJF,PEDRO  SILVA,pedrosil201@outlook.com,grooming,GR,2024/02/14,16:00,18:00,09.08,,Sthlm,phone,,,,Poodle,unknown,Unknown,playful,none,kibble,,WELCOME10,5,40,25%,NaN,no show,Y,n/a,NaN,2024.02.05,2024.02.15,
1067,,Noah Eriksson,noaherik618@outlook.com,Training,TR,2024/04/10,09.00,17:00,,,Täby,instagram,export_v1,Johan,Rocky,Husky,12kg,male,PLAYFUL,,hypoallergenic,NULL,,10,35,,,NULL,no,4,ok,2024.04.01,2024-04-11,
1068,,oskar berg,oskarber957@company.se,DAYCARE,,11/03/2024,04:00 PM,17:00,09:05,17:10,Stockholm,instagram,pos_export,Felix,,Chihuahua,unknown,U,anxious,,hypoallergenic,,,10%,25.0,,,n/a,n/a,1,late pickup,2024.03.07,13 Mar 2024,first visit
1069,,David Stone,n/a,TRAINING,TR,26-02-2024,13.00,14:00,n/a,,Stockholm,,form,,,Poodle,,F,anxious,insulin,hypoallergenic,,WELCOME10,10%,"25,00",,No,n/a,N,2,,2024.02.16,2024/02/29,first visit
1070,BK_069QB0XE,karin lund,karinlun255@gmail.com,boarding,BD,Mar 06 2024,19:00,10.00,n/a,,Sundbyberg,insta,excel,Clara,n/a,mix,unknown,M,calm,,kibble,n/a,VIP5,5,60,,YES,sick dog,NaN,,,02/28/2024,06 Mar 2024,
1071,NaN,pedro silva,pedrosil@gmail.com,Training,TR,29-01-2024,8:0,10:00 AM,,17:10,Huddinge,,export_v1,Felix,,,NULL,female,anxious,none,kibble,,VIP5,5,35,0.25,No,NaN,yes,n/a,,Jan 24 2024,2024.02.01,late pickup fee applied
1072,BK_O1VIMG05,MIKAEL ÅSTROM,mikaelås792@company.se,n/a,DC,30-01-2024,10:00 AM,,,,Solna,,pos_export,Greta,,German Shepherd,9.8,F,unknown,,n/a,NULL,,,NaN,25%,,NaN,Y,,,20/01/2024,Feb 03 2024,first visit
1073,,Ana Garcia,anagarci@email.com,NAIL TRIM,NaN,2024.01.04,13.00,14.00,,17:10,STOCKHOLM,partner,,Elise,n/a,Golden Retriever,,Unknown,PLAYFUL,NULL,n/a,handle with care,VIP5,10,,25%,no,sick dog,,5 ,late pickup,2024/01/01,2024.01.08,
1074,, NORA HANSEN ,norahans@gmail.com,Daycare,DC,2024/03/24,08:00 AM,09.00,09:05,04:54 PM,Stockholm,partner,pos_export,Elise,,mix,12kg,U,calm,,NaN,,,5,25,25%,yes,,N,,late pickup,19-03-2024,2024.03.25,
1075,,Olivia Lind,oliviali@gmail.com,Training,TR,2024/00/12,09.00,10:00,08:46,,Huddinge,insta,export_v1,,Luna,German Shepherd,,Unknown,playful,,hypoallergenic,NaN,VIP5,10%,35,,yes,,,NULL,late pickup,13/04/2024,04/23/2024,
1076,,NULL,jonasnil@email.com,boarding,BD,10 Feb 2024,06:00 PM,10:00 AM,09:25,17:10,,partner,excel,,,Husky,,Unknown,,none,kibble,NULL,WELCOME10,10%,60,,yes,,yes,n/a,great!,2024-01-31,Feb 14 2024,VIP
1077,BK_Q7OQM27G,Sofia Andersson,sofiaand@gmail.com,Grooming,GR,2024-03-21,04:00 PM,00.00,,,Stockholm,insta,pos_export,Johan,Max,Labrador,12kg,F,,insulin,kibble,,WELCOME10,NULL,40,,no,n/a,,4,late pickup,03/17/2024,2024.03.22,first visit
1078,BK_5SXD1MHN,oscar  berg,oscarber524@email.com,DAYCARE,DC,09/02/2024,10:00 AM,06:00 PM,NULL,17:10,Huddinge,phone,,n/a,Bella,MIXED,,F,,insulin,,,,10%,,,yes,,,,,Feb 03 2024,2024-02-13,NULL
1079,,ELLA BERG,ellaberg952@outlook.com,DAYCARE,DC,Mar 23 2024,09.00,11.00,,n/a,STOCKHOLM,walk-in,form,Björn,Max,,42.4,M,shy,,,,,5,25,,0,,NaN,n/a,,21/03/2024,2024/03/26,
1080,LEGACY-VXHFSQ,SARA  LIND,saralind694@outlook.com,VET SHUTTLE,VS,29 Feb 2024,16:00,17:00,,,Sthlm,partner,form,David,,Beagle,,,n/a,antibiotics,n/a,,,10%,20,0.25,yes,,Y,5,n/a,2024.02.28,2024-03-02,VIP
1081,,NOAH ERIKSSON,noaherik618@outlook.com,training,TR,2024-04-10,08:00 AM,04:00 PM,,17.52,Solna,walk-in,export_v2,n/a,,Mixed,12kg,female,reactive,,,handle with care,NULL,NaN,35,25%,NaN,weather,no,n/a,n/a,04/03/2024,14-04-2024,VIP
1082,,Ana G.,anagarci16@gmail.com,Grooming,GR,2024/01/26,08.00,09.00,,,Täby,walk-in,export_v2,Johan,,Golden Retriever,,female,NaN,none,,,,,40,,YES,,,5,,26/01/2024,01/30/2024,late pickup fee applied
1083,NaN,karin  lund,karinlun37@company.se,boarding,BD,03/16/2024,17:30,9am,,,Sundbyberg,IG,pos_export,David,,MIXED,,U,unknown,insulin,,no treats,,,60,25%,1,sick dog,,,n/a,2024.03.09,Mar 21 2024,VIP
1084,LEGACY-T223N5,mikael åstrom,NULL,Boarding,BD,Apr 17 2024,07:00 PM,11.00,,17.06,,instagram,NaN,David,,Beagle,,F,anxious,none,hypoallergenic,,VIP5,10%,60,0.25,,n/a,Y,,n/a,09 Apr 2024,21-04-2024,
1085,,ella berg,ellaberg@email.com,Daycare,DC,29/03/2024,09:00,10:00,09:05,17.10,Stockholm,insta,,Elise,,NaN,n/a,male,PLAYFUL,antibiotics,hypoallergenic,handle with care,,10,25,,,NaN,,1,great!,24 Mar 2024,NaN,NULL
1086,LEGACY-Z4FG8R,MARÍA LÓPEZ,maríalóp21@company.se,Training,TR,26-04-2024,09:00,17:00,,,Solna,email,sheets,Ida,Max,mix,,F,playful,antibiotics,,,WELCOME10,5,,"0,25",,weather,yes,5 ,,19-04-2024,2024-04-27,
1087,,LUIS PEREZ,luispere308@outlook.com,DAYCARE,DC,2024.02.05,09.00,11:00,,17:36,Stockholm,n/a,excel,,,Dachshund,33.2,M,PLAYFUL,antibiotics,kibble,NULL,,10,25,0.25,,n/a,,NULL,NaN,03 Feb 2024,09 Feb 2024,first visit
1088,LEGACY-KU7E9H,ELLA BERG,ellaberg@gmail.com,Nail Trim,NT,04/06/2024,10:00,12.00,n/a,,Huddinge,NULL,sheets,Clara,Charlie,,NaN,male,playful,,NULL,handle with care,,,15.0,0.25,yes,NULL,,,NaN,06/04/2024,n/a,
1089,,SOFIA ANDERSSON,sofiaand383@gmail.com,Boarding,BD,Jan 16 2024,05:30 PM,25:00,08.41,,Solna,walk-in,excel,Björn,Rocky,,,Unknown,aggressive,,kibble,handle with care,WELCOME10,10%,60,0.25,1,,,,,08 Jan 2024,Jan 16 2024,
1090,,Liam  Andersson,n/a,grooming,GR,Jan 23 2024,9:0,NaN,,,Stockholm,IG,export_v2,Hugo,NULL,Beagle,10.3,M,NaN,antibiotics,kibble,,,10%,,0.25,no,,Y,4,,2024-01-23,2024-01-25,first visit
1091,LEGACY-53GZC3,Ella  Berg,ellaberg@gmail.com,grooming,GR,11 Feb 2024,09.00,17.00,,,Sthlm,email,NaN,David,Rocky,NULL,NaN,U,anxious,antibiotics,,,NULL,5,40,,,sick dog,n/a,,,2024.02.08,Feb 13 2024,VIP
1092,,Mariam  Ali,mariamal203@outlook.com,Training,TR,2024-13-05,10:0,n/a,09:03 AM,,Nacka,instagram,excel,Ida,Charlie,MIXED,8.9,F,PLAYFUL,antibiotics,raw,,NULL,0,35,,No,weather,,4,NULL,2024.01.12,Jan 18 2024,late pickup fee applied
1093,,Frida  Karlsson,fridakar136@outlook.com,Training,TR,06/04/2024,08:00,16:00,09:03,,STOCKHOLM,,export_v1,,Max,MIXED,,Unknown,unknown,none,,separate from big dogs,VIP5,n/a,35,,,NULL,Y,2,n/a,2024.03.27,08 Apr 2024,VIP
1094,LEGACY-6KN1S6,luis p.,n/a,GROOMING,GR,2024-01-20,09.00,11:00,09:05,,,email,excel,Johan,NaN,Labrador,,female,,antibiotics,kibble,separate from big dogs,WELCOME10,10,40,0.25,No,,no,NULL,,2024/01/13,,NaN
1095,LEGACY-7KQBBS,KARIN LUND,karinlun858@email.com,Daycare,DC,26-01-2024,08:00,09:00,,,Solna,email,sheets,Greta,Luna,Dachshund,,male,playful,none,,handle with care,newyear,,25,25%,,,N,3,late pickup,17 Jan 2024,2024-01-27,late pickup fee applied
1096,BK_W2W855F4,Mikael Astrom,mikaelås991@email.com,VET SHUTTLE,VS,20/04/2024,09:00,NaN,,n/a,Stockholm,walk-in,,Felix,,Dachshund,12kg,female,aggressive,insulin,kibble,,NULL,NULL,20,"0,25",no,sick dog,no,n/a,NaN,Apr 18 2024,NULL,n/a
1097,LEGACY-4TEQ6G,Oskar Berg,oskarber957@company.se,boarding,BD,2024.01.24,17:30,08.30,09:05,,Sthlm,IG,pos_export,Clara,Bella,NULL,24.9,Unknown,calm,antibiotics,kibble,n/a,VIP5,,60,"0,25",no,weather,no,4,n/a,2024/01/14,28 Jan 2024,late pickup fee applied
1098,BK_Q4JK5XT6,OLIVIA LIND,NULL,VET SHUTTLE,VS,2024-01-05,09:00,05:00 PM,08:54,17:10,Stockholm,email,n/a,David,Luna,Beagle,9.1,male,,,raw,NULL,newyear,0,20,,,sick dog,yes,NULL,,2023.12.30,07/01/2024,late pickup fee applied
1099,LEGACY-GLU438,Luis  Perez,luispere760@company.se,Nail Trim,NT,04/03/2024,08:00 AM,09.00,09:05,17:10,Solna,insta,export_v1,Johan,Max,Labrador,NaN,female,calm,antibiotics,,,NULL,10,15,"0,25",No,NaN,no,4,,2024.03.03,2024-03-07,late pickup fee applied
1100,,Noah Eriksson,noaherik618@outlook.com,TRAINING,TR,2024.03.03,13.00,15.00,09:05,17:04,Solna,phone,excel,Hugo,Luna,Chihuahua,NULL,Unknown,,,raw,NULL,WELCOME10,0,,0.25,,,Y,1,,2024/02/26,Mar 04 2024,NULL
1101,,luis perez,luispere308@outlook.com,Nail Trim,NT,2024.01.04,,18:00,08:54,17:10,Sundbyberg,phone,form,,Max,French Bulldog,41.7,M,playful,n/a,raw,,,,15,25%,yes,n/a,NULL,5,ok,2023.12.30,,
1102,,Ella Berg,ellaberg@gmail.com,Daycare,DC,25-03-2024,13:00,02:00 PM,09:05,,Stockholm,insta,,Hugo,,mix,,F,,,n/a,no treats,,10,25,0.25,no,,NULL,,,2024/03/15,26-03-2024,
1103,,Fatima Khan,,training,TR,09-04-2024,09.00,10:00 AM,09:07,,Sthlm,IG,excel,Greta,,Chihuahua,24.0,male,n/a,none,hypoallergenic,no treats,NULL,,35,,no,,N,4,,02-04-2024,04/14/2024,NaN
1104,,ELIN SVENSSON,elinsven661@email.com,vet shuttle,VS,2024.03.10,09.00,05:00 PM,08:49,,,IG,,David,Bella,n/a,,U,reactive,insulin,kibble,NULL,,5,NaN,"0,25",1,,N,NaN,,2024-03-05,15-03-2024,VIP
1105,LEGACY-P2LONR,NOAH ERIKSSON,noaherik618@outlook.com,Nail Trim,NT,Mar 18 2024,09:00 AM,10.00,NULL,,Nacka,instagram,sheets,Ida,Luna,Husky,unknown,Unknown,reactive,,hypoallergenic,,VIP5,10,15,"0,25",YES,no show,NaN,NULL,NULL,03/15/2024,21 Mar 2024,
1106,,maria lopez,maríalóp917@gmail.com,daycare,DC,27 Apr 2024,10:00 AM,18.00,NULL,16:32,Täby,IG,form,,Rocky,MIXED,unknown,female,n/a,none,hypoallergenic,separate from big dogs,WELCOME10,NaN,25,"0,25",no,,Y,3,,26/04/2024,2024.04.28,
1107,,Ella Berg,ellaberg959@outlook.com,Vet Shuttle,VS,25-04-2024,09:00,11.00,09:28,,Huddinge,instagram,,Anna,Milo,Husky,,female,shy,none,,NULL,VIP5,,20,,no,NULL,,4,NULL,22-04-2024,26/04/2024,VIP
1108,,Fatima  Khan,fatimakh509@gmail.com,Grooming,GR,Jan 15 2024,08:00 AM,04:00 PM,,17:10,Sthlm,walk-in,excel,,Charlie,Husky,29.2,F,calm,,NULL,separate from big dogs,VIP5,NaN,40,"0,25",0,weather,yes,2,great!,2024.01.06,2024.01.15,
1109,,oskar  berg,oskarber@email.com,Daycare,DC,Apr 03 2024,13.00,02:00 PM,09:16 AM,,,email,,Ida,Milo,French Bulldog,n/a,F,,antibiotics,,handle with care,VIP5,0,25,25%,1,,,n/a,,31/03/2024,04/06/2024,NaN
1110,LEGACY-N2Q775,MARIAM ALI,mariamal848@company.se,Daycare,DC,2024/03/17,16:00,00:00,,,Nacka,IG,,,Coco,Beagle,unknown,Unknown,playful,antibiotics,NULL,separate from big dogs,,0,25,,1,sick dog,NaN,1,NULL,17/03/2024,2024-03-17,late pickup fee applied
1111,BK_4831X5FD, ahmed ali ,ahmedali255@outlook.com,vet shuttle,VS,03/01/2024,13:00,15.00,,16:55,Sundbyberg,walk-in,pos_export,Johan,Charlie,Husky,11.3,Unknown,,none,kibble,handle with care,,,20,25%,,,no,NaN,NULL,2023.12.25,01/07/2024,
1112,LEGACY-N4H9YK, luis perez ,luispere308@outlook.com,Daycare,DC,2024-01-30,10:00,11:00,,05:26 PM,Nacka,walk-in,excel,David,Coco,,NULL,Unknown,calm,insulin,kibble,,NaN,NaN,25,0.25,yes,NaN,NULL,5,great!,Jan 27 2024,03-02-2024,NaN
1113,,Frida Karlsson,,daycare,DC,12 Apr 2024,09.00,11.00,,17.03,NULL,,,Clara,Coco,,12kg,female,reactive,,,handle with care,VIP5,10,25,0.25,YES,,Y,5,n/a,04/06/2024,17-04-2024,late pickup fee applied
1114,,Erik Holm,erikholm735@email.com,Vet Shuttle,VS,08-02-2024,08:00 AM,04:00 PM,,17:52,STOCKHOLM,IG,form,,,Husky,,M,anxious,NULL,hypoallergenic,,WELCOME10,,20,25%,,,no,,NULL,2024/02/08,10 Feb 2024,VIP
1115,BK_JA3OZNQI,Olivia Lind,oliviali817@company.se,DAYCARE,DC,2024/03/19,10:00 AM,11:00,09:34,,,,form,Clara,Milo,NULL,n/a,M,shy,,,n/a,,5,25,25%,No,,Y,4,,14 Mar 2024,19 Mar 2024,first visit
1116,NaN, Jonas Nilsson ,jonasnil31@outlook.com,vet shuttle,VS,04/18/2024,09:00,10:00,NaN,,Nacka,IG,sheets,Ida,Coco,MIXED,12kg,U,reactive,antibiotics,,separate from big dogs,n/a,NULL,20,,no,weather,N,1,NaN,15-04-2024,04/19/2024,
1117,BK_2TNVFT4N,Mikael ÅSTROM,mikaelås734@outlook.com,vet shuttle,VS,2024.01.13,04:00 PM,17.00,,NaN,n/a,instagram,export_v1,Elise,Charlie,,unknown,M,,antibiotics,hypoallergenic,handle with care,VIP5,,20,0.25,,n/a,,,,n/a,15-01-2024,first visit
1118,BK_2ACFZ694,Sara Lind,saralind838@email.com,Boarding,BD,01/29/2024,18:00,10:00,n/a,17.56,Nacka,,sheets,Anna,Coco,Dachshund,,male,NaN,,,no treats,n/a,10,60,0.25,,weather,,2,n/a,2024.01.28,03 Feb 2024,first visit
1119,,Jonas Nilsson,jonasnil@email.com,grooming,GR,17/03/2024,10.00,06:00 PM,,,STOCKHOLM,walk-in,export_v2,,n/a,,12kg,Unknown,aggressive,,NULL,,,0,40,"0,25",0,,,NaN,great!,,NULL,VIP
1120,BK_F35B5MG5,Karin Lund,karinlun@gmail.com,Daycare,DC,27-02-2024,01:00 PM,21.00,,,Täby,email,sheets,Anna,,mix,unknown,male,unknown,antibiotics,NaN,,,,25,0.25,1,,N,,late pickup,2024-13-05,Feb 29 2024,
1121,,Liam Andersson,liamande114@email.com,Boarding,BD,28/02/2024,NULL,,,17:10,Sundbyberg,instagram,pos_export,Johan,,Dachshund,11.7,male,unknown,antibiotics,n/a,separate from big dogs,,n/a,60,25%,0,sick dog,,,ok,02/25/2024,03/01/2024,
1122,,LIN CHEN,linchen@email.com,Nail Trim,NT,2024/04/24,09:00 AM,17:00,NULL,05:37 PM,Huddinge,instagram,,Clara,Bella,Golden Retriever,,U,PLAYFUL,n/a,,,,NaN,15,25%,,NaN,,3,,n/a,2024-04-29,
1123,LEGACY-STP895,EMMA JOHANSSON,emmajoha610@email.com,DAYCARE,DC,NULL,16:00,12:00 AM,09:05,,Stockholm,insta,export_v1,,Milo,Beagle,12kg,U,,,,handle with care,,,25,,YES,,no,NaN,,2024.02.01,13-02-2024,n/a
1124,BK_0NKT33W5,NaN,mikaelås584@company.se,TRAINING,TR,2024.04.07,16:00,17.00,,16:35,Stockholm,partner,form,Anna,Luna,Golden Retriever,NaN,M,PLAYFUL,antibiotics,hypoallergenic,no treats,newyear,10,60kr,"0,25",1,,N,,late pickup,n/a,2024-04-10,
1125,,Frida Karlsson,fridakar224@outlook.com,VET SHUTTLE,VS,Apr 23 2024,09:00,11:00 AM,,05:46 PM,Stockholm,email,NaN,Ida,Bella,Poodle,,female,aggressive,,raw,n/a,NULL,0,20,"0,25",1,weather,no,5 ,great!,,23 Apr 2024,first visit
1126,LEGACY-CN372G,,luispere@email.com,grooming,GR,10 Mar 2024,10:00 AM,18.00,n/a,17.14,Stockholm,phone,export_v1,David,Rocky,,,U,,n/a,,separate from big dogs,WELCOME10,,40,0.25,1,n/a,n/a,2,great!,2024.03.08,12 Mar 2024,
1127,BK_OV4D92TE,Oskar  Berg,oskarber@email.com,vet shuttle,VS,01/26/2024,13:00,02:00 PM,,16:36,STOCKHOLM,phone,excel,Elise,,,34.0,U,unknown,antibiotics,hypoallergenic,NaN,WELCOME10,5,20,"0,25",No,weather,no,,,22-01-2024,27/01/2024,
1128,,MARIA LOPEZ,maríalóp917@gmail.com,Training,NULL,26/03/2024,,00.00,08:51,,STOCKHOLM,website,excel,Elise,Milo,mix,9.1,F,anxious,antibiotics,kibble,separate from big dogs,VIP5,NaN,35,"0,25",,weather,N,2,,23-03-2024,2024.03.27,
1129,BK_911H3MAA,Ella Berg,ellaberg959@outlook.com,Grooming,GR,2024-01-19,04:00 PM,17:00,09:05,,Nacka,IG,pos_export,Clara,,Chihuahua,,n/a,PLAYFUL,n/a,,NaN,,,40,0.25,no,,yes,NaN,ok,01/13/2024,2024/01/24,
1130,, mariam ali ,mariamal803@email.com,VET SHUTTLE,VS,28-04-2024,08:00,09.00,NULL,,Huddinge,email,form,Björn,,Chihuahua,,female,unknown,insulin,raw,handle with care,newyear,,20,,yes,weather,,5,,2024.04.20,2024-05-03,n/a
1131,, Ana Garcia ,anagarci713@email.com,vet shuttle,VS,2024/01/15,n/a,9:0,08:49 AM,04:55 PM,NULL,phone,pos_export,,,,,Unknown,,insulin,hypoallergenic,separate from big dogs,newyear,NULL,20,0.25,No,,N,,,09/01/2024,Jan 18 2024,first visit
1132,BK_4OI1NEXN,Luis Perez,luispere@email.com,TRAINING,TR,2024.03.25,08.00,10:00 AM,,,Solna,instagram,pos_export,Hugo,Bella,n/a,NaN,U,unknown,,raw,,WELCOME10,10,35,,,n/a,NULL,2,n/a,2024.03.18,2024.03.28,
1133,BK_2Q882PA3, SOFIA ANDERSSON ,sofiaand729@company.se,DAYCARE,DC,24/04/2024,04:00 PM,05:00 PM,09:05,,Solna,website,sheets,Hugo,Max,Husky,,M,unknown,,,NaN,newyear,5,25,0.25,yes,sick dog,n/a,2,,2024/04/16,27 Apr 2024,NULL
1134,,Frida Karlsson,fridakar22@company.se,Training,TR,2024.01.19,08:00 AM,04:00 PM,,NaN,Täby,insta,pos_export,Johan,,,,male,,none,,no treats,NaN,NULL,35,,YES,weather,,2,,01/14/2024,2024/01/20,
1135,NaN,david stone,davidsto@email.com,BOARDING,BD,Apr 08 2024,18.00,09:00,09:19,17:19,,,,,Coco,MIXED,,U,aggressive,,kibble,handle with care,newyear,,NULL,"0,25",NULL,no show,N,,late pickup,Apr 01 2024,04/13/2024,VIP
1136,,Ella Berg,ellaberg959@outlook.com,TRAINING,TR,2024-01-24,09:00,17:00,09.22,,Täby,walk-in,sheets,Björn,Rocky,Labrador,19.8,female,shy,,raw,n/a,VIP5,0,35,,YES,,,5,,Jan 15 2024,NaN,first visit
1137,LEGACY-ZGMSUM,Oskar Berg,oskarber957@company.se,BOARDING,BD,2024/01/08,07:00 PM,11.00,09:05,17:10,STOCKHOLM,partner,sheets,Felix,,Mixed,,U,PLAYFUL,,hypoallergenic,NULL,NULL,10,60,25%,yes,no show,,1,NaN,2024/01/04,12-01-2024,
1138,,lin  chen,linchen175@outlook.com,Vet Shuttle,,03/02/2024,16.00,05:00 PM,,,Solna,IG,sheets,Felix,Charlie,MIXED,unknown,male,playful,n/a,,NULL,NaN,,20,,0,NULL,yes,3,NaN,01/27/2024,2024.02.05,
1139,BK_FJW0B6I4,Jonas Nilsson,jonasnil950@outlook.com,Training,TR,2024.03.10,25:00,09:00,09:05,16.50,Stockholm,email,export_v1,Greta,Charlie,French Bulldog,19.4,Unknown,PLAYFUL,,,,,0,35,25%,,,yes,NaN,late pickup,06 Mar 2024,11 Mar 2024,
1140,,ana  g.,anagarci@email.com,Grooming,GR,13 Feb 2024,09:00 AM,17:00,,NaN,Nacka,email,,David,,Mixed,,Unknown,,none,raw,,VIP5,5,40,,No,n/a,NULL,2,,NaN,13/02/2024,VIP
1141,,Sofia Andersson,sofiaand221@company.se,VET SHUTTLE,VS,07 Jan 2024,04:00 PM,12:00 AM,09.17,17:10,Sundbyberg,partner,export_v1,Greta,Max,Mixed,NaN,male,anxious,antibiotics,NULL,no treats,newyear,,,,,weather,,,,05/32/2024,n/a,
1142,LEGACY-OTXXUT,mariam ali,,Boarding,BD,03/09/2024,17.30,08:30 AM,,17:10,,insta,sheets,n/a,Bella,MIXED,12kg,U,unknown,NULL,hypoallergenic,handle with care,NULL,NULL,60,,,NULL,,,great!,2024-06-03,2024/03/11,late pickup fee applied
1143,,NOAH ERIKSSON,noaherik618@outlook.com,,DC,2024.02.24,09:00,11:00,,,Solna,instagram,form,Elise,,Chihuahua,23.1,Unknown,NULL,none,raw,,,10%,25,,yes,,,,,NaN,28 Feb 2024,
1144,LEGACY-9O8KEC,ERIK HOLM,erikholm328@company.se,Daycare,DC,2024.02.13,,15.00,09.21,NULL,Stockholm,instagram,form,Johan,Bella,,,female,,insulin,,,NULL,0,NULL,0.25,NaN,weather,,,ok,05/02/2024,2024-02-14,
1145,NULL,david stone,davidsto966@company.se,Nail Trim,NT,2024-02-04,13:00,21.00,,n/a,Täby,insta,export_v1,Elise,Luna,Chihuahua,unknown,M,aggressive,NaN,raw,,NULL,10,15,0.25,NULL,no show,N,n/a,late pickup,30 Jan 2024,06 Feb 2024,
1146,n/a, frida karlsson ,NULL,BOARDING,BD,2024.03.22,17:30,09:30,08.48,,Solna,NULL,excel,Johan,Coco,Poodle,10.6,F,NaN,none,kibble,,newyear,5,60,25%,No,weather,,4,ok,2024.03.14,2024.03.25,
1147,n/a,Erik Holm,erikholm@gmail.com,daycare,DC,27 Apr 2024,09:00 AM,11:00 AM,08:58 AM,,Nacka,partner,,David,Luna,Beagle,,male,shy,,kibble,NULL,VIP5,NaN,25,,0,,no,NaN,late pickup,2024-04-24,27 Apr 2024,late pickup fee applied
1148,BK_61FHHZYG,KARIN LUND,karinlun255@gmail.com,DAYCARE,,17/03/2024,99:99,10:00 AM,,,Sthlm,phone,sheets,,Max,Mixed,unknown,Unknown,,,,,VIP5,,,,No,,,,late pickup,2024-03-08,17 Mar 2024,n/a
1149,,Jonas Nilsson,jonasnil950@outlook.com,Vet Shuttle,VS,2024-13-05,10.00,11:00 AM,,,Sthlm,insta,pos_export,Clara,Milo,Labrador,12kg,Unknown,shy,none,n/a,handle with care,VIP5,10,20,0.25,,,Y,5 ,great!,03/02/2024,12-03-2024,NULL
1150,,ana  g.,anagarci@gmail.com,Training,TR,19 Mar 2024,,18.00,NaN,,STOCKHOLM,walk-in,,Hugo,Coco,Husky,12kg,F,reactive,none,raw,,WELCOME10,,,25%,,,NaN,5,,13 Mar 2024,2024-03-20,late pickup fee applied
1151,LEGACY-G0SRYE,,elinsven491@email.com,Nail Trim,NT,2024-04-07,10:00 AM,11:00 AM,08:42 AM,,STOCKHOLM,,pos_export,Anna,Rocky,,,U,anxious,antibiotics,,no treats,,n/a,15,"0,25",1,,Y,NaN,,2024-04-01,09/04/2024,
1152,BK_SAIML89S,LUIS PEREZ,luispere513@gmail.com,TRAINING,n/a,2024-01-14,10:00 AM,12:00,09:05,,STOCKHOLM,email,excel,Hugo,,Labrador,,NULL,calm,,NaN,,,,35,"0,25",YES,,NaN,3,,2024.01.12,14-01-2024,
1153,BK_7TZYS7HO,olivia lind,oliviali224@outlook.com,Boarding,BD,04/27/2024,18:00,09:00 AM,,17:10,n/a,phone,pos_export,,Max,Chihuahua,,U,n/a,none,hypoallergenic,no treats,WELCOME10,5,60,25%,0,,,3,ok,2024/04/20,02 May 2024,first visit
1154,,,oscarber487@gmail.com,DAYCARE,DC,2024/04/08,08:00,n/a,NULL,17:10,Nacka,instagram,,Anna,Milo,German Shepherd,,Unknown,,,kibble,NULL,,,25,,n/a,sick dog,yes,3,,2024.04.05,09-04-2024,late pickup fee applied
1155,, JONAS NILSSON ,NULL,nail trim,n/a,Apr 25 2024,01:00 PM,02:00 PM,09:05,NaN,Nacka,website,form,,Charlie,MIXED,unknown,M,calm,,,,,10%,15,,no,,NULL,3,n/a,2024.04.23,26 Apr 2024,late pickup fee applied
1156,LEGACY-YJ1V8A,Olivia Lind,oliviali224@outlook.com,boarding,BD,02/25/2024,18.00,09:00 AM,n/a,17:10,Huddinge,website,form,,Rocky,,,M,,,,,,,,"0,25",yes,weather,Y,2,NULL,2024.02.23,Feb 27 2024,n/a
1157,BK_4DWC14GO,Jonas Nilsson,,Vet Shuttle,VS,2024-04-16,08:00 AM,04:00 PM,,,Solna,IG,pos_export,Anna,Max,German Shepherd,33.8,n/a,unknown,,hypoallergenic,,NULL,0,20,"0,25",No,no show,yes,NaN,,2024/04/16,Apr 20 2024,NULL
1158,BK_MUTCABAX,lin  chen,linchen873@company.se,VET SHUTTLE,,23 Mar 2024,08:00 AM,09:00 AM,NaN,,Stockholm,partner,export_v1,Clara,NULL,French Bulldog,unknown,Unknown,,insulin,,no treats,WELCOME10,,20,25%,,weather,,1,great!,Mar 21 2024,27-03-2024,n/a
1159,,ella berg,ellaberg@gmail.com,training,TR,04/23/2024,16.00,06:00 PM,,,Sundbyberg,insta,export_v2,,,mix,12kg,M,NULL,none,hypoallergenic,,VIP5,0,35,"0,25",No,,n/a,2,,2024-04-13,04/24/2024,VIP
