payment_id,booking_id,customer_email,amount_gross,currency,tax_amount,fee_amount,amount_net,status,payment_method,gateway,gateway_payment_ref,invoice_no,receipt_no,paid_at,refunded_at,refund_ref,country_of_card,card_brand,last4,installments,chargeback_flag,created_at,source_system,notes
901187,824,user7055@email.com,35,Sek,,,,Pending,swish,klarna,,,RCPT_9GE38UA,09/03/2024 08:40,n/a,,ES,VISA,,,no,2024-03-09 08:40,n/a,duplicate
901188,530,NaN,35,Sek,,"1,50",,PAID,SWISH,square,,NaN,,10/04/2024 21:18,,NULL,SE,VISA,,3,,2024-04-10 21:18,,duplicate
901189,609,maríalóp229@email.com,20,SEK ,,"1,50",NULL,Pending,Card,stripe,,n/a,,2024-02-30 12:00,,NaN,ES,visa,,,0,n/a,stripe_export,partial refund
901190,278,mariamal@email.com,15 SEK,Sek,3.75,,,FAILED,cash,square,,,RCPT_XAYA0OI,Jan 20 2024 07:42,NULL,re_NL1MY6B86I,NO,mastercard,,one,no,2024/01/20 07:42,,n/a
901191,463,oliviali800@outlook.com,NaN,sek,,3.24,NULL,payed,bank_transfer,stripe,ch_D0ZUDYKQCZ,,RCPT_XTW12SK,2024/02/15 08:00,,,,NaN,,3,n/a,,square_export,
901192,663,oskarber957@company.se,35,SEK,8.75,2.52,32.48,paid,Klarna,stripe,,INV-202401-5506,RCPT_DW40TJA,31/01/2024 18:16,,n/a,GB,mastercard,,,0,,manual_sheet,duplicate
901193,523,NULL,15,SEK ,3.75,,13.06,Paid,Card,stripe,pi_R9U5SWP4HNGB,,,Apr 17 2024 08:18,,NULL,NULL,mastercard,,1,0,2024-04-17 08:18,square_export,duplicate
901194,843,mariamal123@company.se,20,€,,"1,50",17.92,payd,bank transfer,adyen,pi_BGE8SBUWRP10,INV-202404-6159,,,,NULL,,,9802,,0,2024/04/18 08:48,,duplicate
901195,1028,user2912@email.com,35,,,2.52,,pending,,stripe,pi_M7ROQ20YT6VF,NULL,,Mar 09 2024 21:00,n/a,,NO,amex,,one,,,square_export,duplicate
901196,91,norahans358@company.se,25,Sek,,,,FAILED,swish,adyen,,,,,n/a,,NO,NULL,,2,,,pos,partial refund
901197,1098,liamande@email.com,35,EUR,,,n/a,PAID,NaN,adyen,pi_QZOIYH1JOJ97,,,17/04/2024 15:42,n/a,re_W6QPHJBF46,,visa,,NaN,,2024/04/17 15:42,stripe_export,partial refund
901198,883,user560@gmail.com,40,Sek,,,,paid,SWISH,adyen,pi_MZRSACAX0YCT,,RCPT_P65W6WJ,2024/03/17 12:41,,n/a,NO,visa,,NULL,,,square_export,partial refund
901199,65,norahans@email.com,40,EUR,,2.66,NULL,Paid,invoice,adyen,,,,,NaN,NULL,NULL,,,2,,,stripe_export,partial refund
901200,672,saralind737@company.se,35,sek,8.75,"1,50",32.48,PAID,cash,square,,,,2024-01-24 22:51,n/a,n/a,,mastercard,4487,,,,,NaN
901201,380,mariamal848@company.se,15,EUR,,1.94,,failed,Klarna,adyen,pi_04VHFOZM00P2,,RCPT_I4AYXSI,2024-01-20T07:59:00,,NULL,SE,amex,,,,2024-01-20 07:59,manual_sheet,manual correction
901202,,liamande293@outlook.com,20,Sek,,,,payed,cash,NaN,ch_QV5S9FWK4J,,,16/03/2024 18:43,n/a,NaN,GB,amex,NaN,1,yes,2024/03/16 18:43,,duplicate
901203,144,user7893@email.com,15,Sek,,,,PAID,bank transfer,square,ch_O4R8ZC53AI,INV-202402-5121,n/a,Feb 29 2024 18:51,,re_U9CK8PL7LG,,mastercard,,NaN,NaN,,stripe_export,partial refund
901204,1061,saralind@email.com,25,SEK,,"1,50",22.77,paid,bank_transfer,adyen,,INV-202401-7622,,2024/01/04 14:46,NaN,,SE,,,NULL,0,2024/01/04 14:46,stripe_export,partial refund
901205,327,pedrosil@gmail.com,25,SEK ,,2.23,22.77,FAILED,bank transfer,adyen,,INV-202401-2795,NaN,2024-01-09T22:20:00,NaN,,,,,,NaN,2024/01/09 22:20,,partial refund
901206,240,NULL,35,Sek,8.75,2.52,,Refunded,Klarna,adyen,NULL,NULL,,2024-03-30T20:53:00,,NaN,ES,,NaN,1,NaN,NULL,,NULL
901207,999,jonasnil950@outlook.com,15,€,3.75,"1,50",,Paid,n/a,adyen,pi_E11IMLTKJUW4,,,2024-03-05T16:32:00,n/a,,,visa,6434,one,,,square_export,NULL
901208,24,NULL,25,sek,,2.23,n/a,failed,SWISH,square,ch_QQ259HCM3F,,RCPT_2KL5U1K,,,n/a,PT,visa,,,0,2024/04/21 21:15,,duplicate
901209,1003,mariamal123@company.se,20,€,5.0,,,Paid,invoice,square,,,,2024-01-11T19:00:00,,re_AER4EZ7TSS,,VISA,NaN,3,1,,manual_sheet,NULL
901210,738,user5365@gmail.com,15,EUR,NULL,1.94,,Pending,Klarna,klarna,,,RCPT_S90IGSP,17/04/2024 21:59,NULL,NaN,SE,,,,,2024-04-17 21:59,pos,partial refund
901211,154,,20,SEK,n/a,2.08,,pending,swish,square,pi_KJ9X3UGMYK9L,,,21/04/2024 12:57,,n/a,NO,mastercard,,NULL,,2024-04-21 12:57,,
901212,69,,40,SEK,10.0,NaN,,Pending,swish,adyen,,,,07/03/2024 08:50,,NULL,GB,VISA,,3,n/a,,,
901213,71,ellaberg@gmail.com,60,EUR,15.0,3.24,,Refunded,bank transfer,stripe,pi_48QCF2UDSHS3,,RCPT_SFRVEES,2024-02-04 20:35,,,NO,mastercard,,,1,NaN,square_export,
901214,789,anagarci@gmail.com,NULL,SEK ,15.0,,,failed,Card,klarna,,INV-202402-8956,RCPT_LXAHPMY,,NULL,,GB,amex,,1,NULL,2024/02/03 09:41,pos,duplicate
901215,888,,40,€,,,37.34,paid,,manual,pi_40MK7N6V5V4Z,INV-202401-9977,n/a,05/01/2024 09:42,,re_3CVHP5VU35,NULL,,,3,0,2024-01-05 09:42,,manual correction
901216,336,fridakar@email.com,35,Sek,,,32.48,failed,card,manual,NULL,,,2024-01-22 18:24,,,,,,n/a,no,2024-01-22 18:24,square_export,
901217,678,user7382@email.com,20,SEK,,"1,50",,payd,SWISH,stripe,ch_KPQU61R0ND,,,Jan 04 2024 16:28,n/a,NULL,GB,,,2,,2024-01-04 16:28,manual_sheet,
901218,71,user7102@gmail.com,60,sek,15.0,,,paid,SWISH,adyen,,,,2024/03/25 19:11,,n/a,,,8747,,1,2024/03/25 19:11,pos,
901219,224,user4938@email.com,40,€,10.0,2.66,,failed,bank_transfer,adyen,ch_YSNNBYPUVN,INV-202402-7498,,29/02/2024 11:23,,NULL,,,NaN,1,0,,manual_sheet,duplicate
901220,78,elinsven140@company.se,60,SEK,,3.24,56.76,refunded,invoice,square,,,,Apr 14 2024 14:14,n/a,,,mastercard,,1,n/a,2024/04/14 14:14,pos,
901221,336,elinsven653@email.com,60,€,15.0,,NaN,Paid,swish,manual,,,,2024-03-29T08:46:00,n/a,NULL,GB,,9707,3,1,2024/03/29 08:46,square_export,partial refund
901222,851,ellaberg709@gmail.com,15,Sek,3.75,,,refunded,,adyen,,,,2024/02/26 08:46,n/a,NaN,,,,2,1,,pos,partial refund
901223,968,erikholm707@gmail.com,35,SEK ,8.75,2.52,NaN,FAILED,bank_transfer,adyen,,,,2024/05/09 11:18,n/a,n/a,SE,VISA,,1,no,2024/05/09 11:18,pos,NaN
901224,545,user1910@gmail.com,,SEK ,5.0,2.08,,FAILED,card,adyen,n/a,INV-202401-6015,,,,NULL,,VISA,NaN,,NaN,,square_export,
901225,1023,n/a,"60,00",sek,,3.24,,payed,card,manual,ch_TYCC4VQO0W,NULL,,,,,,VISA,,NaN,,,pos,
901226,1171,user2673@gmail.com,35,SEK ,,,,payed,Klarna,klarna,NULL,,,2024-03-25 11:20,NaN,re_O6RLNSLIAN,GB,,NaN,,,2024-03-25 11:20,manual_sheet,
901227,897,ellaberg709@gmail.com,25,sek,,"1,50",22.77,FAILED,card,stripe,,,,2024-02-01 09:32,,,ES,VISA,,,n/a,n/a,stripe_export,manual correction
901228,84,linchen450@email.com,40,Sek,,,,refunded,NULL,klarna,ch_KNBX7F44SI,,,Jan 25 2024 07:46,n/a,,NO,visa,4772,3,,2024-01-25 07:46,,manual correction
901229,710,oliviali438@outlook.com,15,SEK,3.75,NULL,,Pending,cash,stripe,ch_I2SW5FPELA,,,2024-05-07 18:24,,,,amex,,NaN,no,,stripe_export,
901230,173,liamande@email.com,40,sek,,2.66,n/a,FAILED,Card,manual,ch_BZYXPIR3UE,,,,NaN,re_QE8U11LMVN,ES,,NaN,,NULL,2024/04/25 12:40,pos,
901231,685,mariamal848@company.se,25,EUR,NaN,,,payd,bank transfer,klarna,,,,2024-02-02 22:56,NaN,n/a,NO,VISA,2385,one,,2024/02/02 22:56,,manual correction
901232,139,,20,sek,5.0,"1,50",,paid,cash,square,ch_20PJ5TV6GB,,RCPT_KVMKGQB,2024-01-20T14:17:00,,n/a,NO,mastercard,1848,3,,2024/01/20 14:17,NULL,manual correction
901233,989,linchen450@email.com,40,sek,10.0,,,refunded,SWISH,adyen,,INV-202404-9326,RCPT_38NJPX4,2024-04-04 13:53,2024-04-04 13:53,n/a,,amex,,1,yes,2024/04/04 13:53,stripe_export,
901234,1138,norahans@email.com,25,SEK ,6.25,"1,50",NULL,Paid,Card,klarna,pi_RLAVLF1QBG3C,,,2024/05/03 19:52,NaN,NaN,,visa,6494,2,no,,manual_sheet,n/a
901235,100,mariamal803@email.com,35,€,8.75,NULL,32.48,FAILED,,adyen,ch_NMVOIUDJ0R,INV-202403-6072,RCPT_0IGXELL,,,,,mastercard,3884,n/a,1,,manual_sheet,
901236,470,noaherik@email.com,35,SEK,,2.52,,FAILED,invoice,stripe,,,RCPT_H0F6JQA,04/05/2024 07:48,n/a,,,NaN,,,,,stripe_export,duplicate
901237,1055,user787@gmail.com,60,Sek,n/a,"1,50",,payed,swish,manual,ch_NLXDDJC58Q,,,2024/03/28 09:24,n/a,,,amex,NULL,,NULL,2024/03/28 09:24,manual_sheet,NaN
901238,267,mikaelås460@gmail.com,NaN,sek,5.0,,17.92,Pending,swish,adyen,ch_EOF0Z5BEOW,,,2024-02-10T13:00:00,NaN,NULL,PT,,,3,,2024/02/10 13:00,square_export,
901239,375,norahans581@company.se,15,sek,3.75,,,failed,Klarna,manual,pi_ZL5ZBCDHMGM1,,,Mar 03 2024 20:12,n/a,,,mastercard,7997,NaN,1,2024-03-03 20:12,stripe_export,
901240,505,,60,SEK ,NaN,n/a,56.76,paid,card,,,,RCPT_RTQLXK5,NULL,n/a,NaN,ES,amex,3116,n/a,yes,NULL,manual_sheet,NULL
901241,986,,15,SEK,3.75,1.94,13.06,payd,Klarna,klarna,pi_UB5THO2VJGWI,,,10/03/2024 07:26,,,PT,amex,,2,no,2024-03-10 07:26,manual_sheet,
901242,8,sofiaand@gmail.com,35,sek,,2.52,,NaN,Card,manual,pi_NNV05NHQLRBL,INV-202404-4442,RCPT_JEFNOKH,17/04/2024 15:01,n/a,NULL,ES,NaN,,NULL,,2024-04-17 15:01,stripe_export,partial refund
901243,175,luispere308@outlook.com,60,SEK ,,,,PAID,SWISH,manual,pi_XJG28Y2D47UI,,,2024-02-15T10:17:00,NaN,NaN,,amex,,3,no,2024/02/15 10:17,,partial refund
901244,778,user2382@email.com,15,Sek,,"1,50",,pending,SWISH,NULL,ch_475HGFEEUN,,RCPT_T5FN6Q2,27/04/2024 09:57,n/a,re_K158CPJ8CN,n/a,visa,8880,one,,2024-04-27 09:57,,
901245,867,elinsven320@gmail.com,NaN,SEK,n/a,1.94,,payd,SWISH,square,,,,2024/02/08 08:25,n/a,n/a,,,,n/a,NULL,2024/02/08 08:25,pos,
901246,82,luispere@email.com,15,Sek,,"1,50",,PAID,invoice,,pi_L1HC0UKRLTAA,INV-202404-2964,,,n/a,re_7QAM8JWY8S,ES,VISA,,one,n/a,2024/04/24 10:03,,
901247,919,noaherik@email.com,60,SEK ,,,,PAID,bank_transfer,manual,pi_UBMGD1EIE6AK,,RCPT_PR9JBPY,,,,ES,amex,,,NaN,2024-02-14 07:58,square_export,manual correction
901248,822,user1599@email.com,15,SEK,,,NULL,FAILED,cash,adyen,ch_IQG6UNCXVR,,,2024-02-28T21:54:00,,re_V7ZWMK1PUH,,visa,,one,no,,manual_sheet,
901249,251,NaN,35,Sek,8.75,"1,50",,Refunded,card,,,,,2024-03-23T22:11:00,NULL,n/a,PT,VISA,,,NULL,,,
901250,634,jonasnil@gmail.com,40,SEK ,10.0,,37.34,failed,swish,stripe,,n/a,,Apr 30 2024 20:01,,n/a,ES,NULL,,one,,2024/04/30 20:01,square_export,partial refund
901251,948,oskarber957@company.se,35,sek,8.75,,,FAILED,bank transfer,square,n/a,,RCPT_O7Z0K77,,,,n/a,mastercard,,,,2024-01-29 07:10,stripe_export,NaN
901252,147,n/a,20,SEK ,,2.08,,pending,Klarna,stripe,,,,19/02/2024 09:59,,NULL,ES,mastercard,n/a,,0,2024/02/19 09:59,manual_sheet,
901253,11,,15,SEK ,,,n/a,Pending,bank transfer,stripe,,,RCPT_ZSFLEA8,2024/01/03 18:57,,NaN,n/a,mastercard,,,,2024-01-03 18:57,,manual correction
901254,277,elinsven889@gmail.com,60,€,15.0,3.24,,Refunded,swish,square,ch_PBCFK2CM20,,RCPT_IM4BBTP,2024-04-29T22:24:00,,,,n/a,,n/a,no,NaN,manual_sheet,
901255,1082,saralind@email.com,25 SEK,Sek,6.25,,,FAILED,swish,square,n/a,NULL,,Apr 13 2024 07:44,,re_18RL5B04SD,,amex,,,NaN,2024/04/13 07:44,NULL,manual correction
901256,800,anagarci@email.com,40,EUR,,,37.34,FAILED,bank transfer,stripe,ch_CM8RMUILSB,INV-202403-6889,,2024/03/07 18:22,NaN,n/a,NO,NULL,3607,NULL,,2024/03/07 18:22,,
901257,217,ahmedali393@gmail.com,35,EUR,8.75,,,paid,swish,klarna,pi_3HSN1YIMMEYX,,,Feb 23 2024 22:18,,,GB,mastercard,1261,1,0,,square_export,partial refund
901258,1145,elinsven10@gmail.com,60,€,,"1,50",,Paid,cash,manual,,INV-202401-6219,RCPT_CXPZXC0,2024/01/20 22:04,,n/a,PT,,,1,1,,n/a,n/a
901259,190,ellaberg261@gmail.com,20,EUR,5.0,NaN,,pending,swish,klarna,,,,,,,SE,NULL,NaN,1,,2024/03/08 16:59,pos,manual correction
901260,647,karinlun968@outlook.com,25,NaN,,2.23,,payed,bank transfer,adyen,ch_ZG4ZML8UUE,,RCPT_AYPXX03,2024/02/17 22:38,,n/a,PT,amex,,1,0,2024/02/17 22:38,,
901261,1063,erikholm@email.com,15,SEK,3.75,,,payed,bank_transfer,square,,,,2024-03-01T14:45:00,NaN,,,amex,,2,n/a,,manual_sheet,
901262,398,user8921@gmail.com,40,,,"1,50",,PAID,n/a,stripe,NaN,,RCPT_LPIF4KX,27/02/2024 15:24,,NULL,SE,,,1,0,2024-02-27 15:24,stripe_export,
901263,531,karinlun@gmail.com,20,Sek,,,,payd,cash,square,,INV-202402-4979,NaN,26/02/2024 21:36,,,,,6714,3,,,stripe_export,duplicate
901264,1138,,35,SEK,NaN,,NaN,PAID,,adyen,ch_GEWB126R7P,INV-202402-2205,,,NULL,,NULL,VISA,,1,n/a,,pos,partial refund
901265,1011,ahmedali594@email.com,25,SEK,,,,payd,SWISH,NaN,ch_3KJF6SELFT,,,Feb 26 2024 22:15,,,GB,VISA,,n/a,n/a,,pos,n/a
901266,92,fatimakh509@gmail.com,60,Sek,,,,FAILED,Klarna,klarna,,,,24/04/2024 22:43,,n/a,GB,,5954,2,n/a,2024-04-24 22:43,stripe_export,duplicate
901267,1042,NULL,35,€,,,,payd,bank_transfer,klarna,,,,13/04/2024 11:48,,n/a,NaN,NaN,n/a,,yes,2024-04-13 11:48,manual_sheet,manual correction
901268,1050,maríalóp21@company.se,20,SEK,5.0,,,Pending,swish,manual,,n/a,RCPT_PW6ODEE,2024-03-05T21:38:00,,NULL,PT,visa,,2,,2024/03/05 21:38,square_export,
901269,1039,davidsto885@company.se,60,sek,NaN,,,failed,SWISH,square,,n/a,,Jan 15 2024 22:44,,n/a,ES,amex,,,NULL,2024/01/15 22:44,pos,
901270,928,user6075@gmail.com,15,€,,1.94,,Pending,cash,square,,,RCPT_JWIM6VQ,04/03/2024 13:28,n/a,,n/a,VISA,2934,1,,,manual_sheet,
901271,563,jonasnil@email.com,35,SEK ,,,NaN,refunded,bank transfer,manual,,,,2024-04-03T07:31:00,,,SE,VISA,,n/a,,2024/04/03 07:31,stripe_export,duplicate
901272,1130,NaN,25,EUR,,"1,50",,Pending,invoice,square,pi_OPE40TYU5HUZ,INV-202403-1151,,2024-03-20T09:10:00,,NULL,n/a,,,,,2024-03-20 09:10,stripe_export,
901273,1155,mikaelås734@outlook.com,60,SEK ,15.0,3.24,,Refunded,SWISH,klarna,ch_4GXNTOKD2C,n/a,RCPT_K99H0F0,25/04/2024 10:38,,,,VISA,,2,,2024-04-25 10:38,pos,partial refund
901274,205,user5875@email.com,15,EUR,3.75,NULL,,paid,bank transfer,stripe,,,,2024-01-02T10:07:00,NaN,,PT,visa,,one,no,2024-01-02 10:07,,n/a
901275,239,user6600@gmail.com,25,€,6.25,NaN,,FAILED,bank_transfer,square,ch_41BMG60R8X,NaN,,May 07 2024 17:49,n/a,NULL,NO,VISA,3397,3,1,,,NaN
901276,169,saralind733@gmail.com,60,EUR,15.0,3.24,56.76,Paid,bank transfer,klarna,ch_0A8EK5HMIW,INV-202401-6088,,2024-01-29T17:53:00,NaN,n/a,NaN,,,,,2024-01-29 17:53,manual_sheet,duplicate
901277,44,user9224@email.com,40,Sek,NaN,,37.34,payd,cash,manual,ch_93EC0RP0YX,INV-202404-3037,,2024-04-08 14:13,NULL,,PT,mastercard,8136,,1,2024/04/08 14:13,pos,
901278,677,karinlun@gmail.com,40,Sek,,,,payd,cash,manual,,INV-202403-7754,,25/03/2024 09:25,,,NO,,,,NULL,2024/03/25 09:25,pos,NULL
901279,397,user6363@email.com,25,SEK,6.25,2.23,,Paid,Klarna,manual,,,,2024-02-21T21:16:00,,NULL,NO,,9663,NaN,,2024-02-21 21:16,pos,manual correction
901280,,luispere582@gmail.com,25,EUR,,2.23,,Paid,cash,stripe,,,RCPT_L7YDCPJ,,n/a,,SE,VISA,,n/a,yes,2024/03/31 15:28,,duplicate
901281,394,ahmedali@gmail.com,35,SEK,,2.52,32.48,PAID,bank_transfer,adyen,,,,2024-04-24T13:14:00,NaN,,PT,,NaN,2,NULL,,,
901282,701,luispere@email.com,25,€,6.25,"1,50",,paid,invoice,manual,pi_BOAFFF1WJRBL,,NULL,2024-03-01 14:18,,NaN,n/a,,,,yes,2024-03-01 14:18,stripe_export,
901283,732,karinlun@gmail.com,25,Sek,6.25,2.23,n/a,pending,card,klarna,,,RCPT_36NWIBF,2024-03-29 18:42,,NULL,NO,mastercard,,NaN,,2024/03/29 18:42,pos,manual correction
901284,959,pedrosil440@email.com,,EUR,10.0,"1,50",,payd,SWISH,klarna,pi_2G1PWOGBHIPA,,,,,,GB,,,2,yes,2024/03/05 14:38,NULL,
901284,155,user1617@email.com,60,SEK ,,NULL,,Paid,bank transfer,square,,,,,,,NO,,,1,NaN,,,n/a
901286,555,user732@gmail.com,35,sek,,,,n/a,invoice,manual,pi_SRU87JVJRGV8,,NULL,2024-03-23 15:28,NULL,n/a,,mastercard,8943,,yes,n/a,pos,
901287,351,mariamal123@company.se,20,Sek,,,,PAID,card,manual,ch_9TB6UWZOIM,INV-202404-9572,RCPT_X17I1BT,,,NaN,GB,mastercard,7050,,,2024/04/26 17:40,pos,partial refund
901288,406,ahmedali@email.com,"25,00",€,,n/a,,payed,SWISH,stripe,,,RCPT_EKHTR9Z,12/02/2024 12:30,,re_XHBDKCK513,,,,,yes,,manual_sheet,
901289,1039,saralind694@outlook.com,35,SEK,,2.52,32.48,Refunded,bank_transfer,adyen,ch_SC5J5W3NW7,,n/a,,NULL,n/a,,amex,,2,,2024-02-23 21:46,square_export,partial refund
901290,324,jonasnil@email.com,40,Sek,,,,refunded,Klarna,klarna,,,,2024-02-06T20:26:00,NULL,,GB,amex,3268,3,yes,2024-02-06 20:26,square_export,
901291,467,linchen450@email.com,15,EUR,3.75,,,PAID,SWISH,manual,,,,,NULL,n/a,PT,VISA,,2,1,NaN,stripe_export,partial refund
901292,801,sofiaand850@gmail.com,35,sek,8.75,,n/a,payd,SWISH,manual,ch_UZ2A7U92RF,n/a,RCPT_CKIH38Z,yesterday,n/a,NULL,NULL,,8454,one,,2024/02/08 10:37,pos,n/a
901293,399,NaN,60,SEK,,3.24,,payd,Card,manual,ch_ZGGID4PZI6,,RCPT_S2GS9SW,Feb 01 2024 11:26,n/a,,,NaN,,2,NaN,2024-02-01 11:26,stripe_export,manual correction
901294,116,,60,NaN,,,56.76,paid,card,adyen,ch_NP7W48F01T,INV-202402-1825,,Feb 07 2024 10:53,NULL,NaN,SE,mastercard,,1,yes,2024/02/07 10:53,manual_sheet,partial refund
901295,373,davidsto285@company.se,60,sek,15.0,,56.76,payed,bank transfer,square,ch_DQCSN9YHJ0,,RCPT_LDVUBGH,,,re_424QIXY2Z9,ES,,,1,yes,2024-03-13 14:42,pos,partial refund
901296,924,maríalóp333@email.com,25,€,,2.23,,payd,Card,manual,,INV-202403-9473,,2024-03-29 18:43,,NaN,,VISA,,3,NULL,2024-03-29 18:43,manual_sheet,
901297,884,jonasnil950@outlook.com,35,Sek,,"1,50",,pending,Klarna,square,pi_U1351HGZYB27,NULL,,2024-01-07T11:58:00,NULL,NULL,NULL,NULL,,,,n/a,,partial refund
901298,879,user514@gmail.com,20,Sek,,,,pending,bank transfer,square,NaN,,RCPT_07KJR3U,Apr 18 2024 10:02,NaN,,NULL,mastercard,,one,n/a,2024/04/18 10:02,stripe_export,duplicate
901299,394,fatimakh@gmail.com,20,SEK,5.0,,17.92,payed,bank_transfer,klarna,pi_H3FSJ4EEX08X,,,2024/04/28 16:36,NaN,,ES,,,one,1,2024/04/28 16:36,square_export,
901300,15,user8045@gmail.com,35,Sek,,2.52,n/a,failed,invoice,klarna,,,RCPT_J0PMKJ6,,n/a,,,,8937,n/a,,2024/02/18 17:25,manual_sheet,
901301,54,user7440@gmail.com,40,SEK ,10.0,,,payed,bank transfer,klarna,pi_0DOVMBMI42ZG,,,,,NaN,,VISA,,3,,,pos,
901302,260,oskarber@email.com,15,EUR,3.75,,,pending,bank transfer,manual,,INV-202401-2910,RCPT_M00PKF9,2024-01-28 20:14,,re_7QZRAGGR3T,NO,,,2,yes,,square_export,
901303,817,mariamal803@email.com,25,sek,6.25,NULL,,payed,bank_transfer,,pi_RZ7QLG93L9VT,,,2024-01-27T09:54:00,,n/a,ES,VISA,1462,2,yes,2024-01-27 09:54,manual_sheet,
901304,,user2721@gmail.com,35,€,8.75,,32.48,Paid,Klarna,manual,,,RCPT_XMWWKWG,Jan 14 2024 12:44,,n/a,GB,,8860,,,2024-01-14 12:44,manual_sheet,duplicate
901305,37,linchen129@outlook.com,35,sek,,NaN,32.48,Refunded,,stripe,ch_4N5VZS5CBV,,,May 04 2024 15:47,,n/a,NULL,VISA,,,,2024/05/04 15:47,stripe_export,manual correction
901306,852,ellaberg261@gmail.com,35,SEK,,,,refunded,swish,adyen,,INV-202401-7709,,2024-01-12 17:48,n/a,,SE,VISA,9560,,n/a,,pos,partial refund
901307,349,karinlun@gmail.com,35,SEK,,2.52,,Refunded,SWISH,manual,,,,2024/04/19 16:38,,NaN,NO,NULL,,2,NULL,2024-04-19 16:38,manual_sheet,NULL
901308,,oskarber957@company.se,35,EUR,8.75,NaN,32.48,FAILED,Klarna,stripe,NaN,,,2024-04-15 17:44,NaN,NaN,ES,,9665,NaN,no,2024-04-15 17:44,square_export,manual correction
901309,778,karinlun255@gmail.com,60,SEK ,,,,failed,SWISH,stripe,,,,,,NaN,ES,mastercard,,NaN,yes,,,
901310,4,,20,€,,,17.92,refunded,bank_transfer,klarna,ch_N9JKA38T2L,INV-202401-3051,,03/01/2024 10:30,n/a,,SE,amex,NULL,,,2024/01/03 10:30,stripe_export,
901311,171,luispere582@gmail.com,35,SEK,,,,paid,card,klarna,ch_BGFXXDVE35,,,01/04/2024 17:57,NaN,,,n/a,,one,NULL,2024/04/01 17:57,pos,
901312,608,user2773@email.com,25,€,,,NaN,FAILED,Card,square,,,NULL,09/02/2024 15:45,n/a,NaN,GB,,,NULL,yes,2024/02/09 15:45,pos,partial refund
901313,1068,saralind737@company.se,35,SEK ,,"1,50",,PAID,invoice,square,,,,2024/01/28 09:34,,n/a,GB,mastercard,,NULL,,2024/01/28 09:34,,partial refund
901314,470,ellaberg952@outlook.com,15,SEK ,,n/a,13.06,payd,invoice,stripe,NaN,,,20/04/2024 08:24,NULL,,GB,amex,1795,1,,2024-04-20 08:24,pos,partial refund
901315,502,luispere308@outlook.com,40,SEK,,2.66,,PAID,SWISH,stripe,,INV-202401-9244,NULL,2024/01/15 16:54,,n/a,SE,,,3,no,2024-01-15 16:54,square_export,
901316,320,user6984@email.com,35,sek,8.75,,,FAILED,swish,manual,,,,14/04/2024 09:18,,NULL,,NULL,,3,NULL,NULL,,partial refund
901317,,user6121@gmail.com,,SEK ,,,NaN,payed,invoice,square,pi_KON5YRFO9Z04,INV-202403-4118,,2024/03/31 10:51,NaN,n/a,PT,,,n/a,n/a,2024/03/31 10:51,,
901318,280,mariamal848@company.se,20,SEK ,,2.08,,pending,card,stripe,,INV-202402-7963,RCPT_88MJ7ED,,NULL,n/a,ES,,6921,NULL,,2024-02-10 14:22,square_export,
901319,233,fatimakh322@outlook.com,35,Sek,n/a,,32.48,pending,bank transfer,adyen,,INV-202404-9199,,2024/04/12 17:47,n/a,NaN,GB,visa,NaN,1,n/a,2024-04-12 17:47,,partial refund
901320,1176,ahmedali594@email.com,20,Sek,NaN,,,Paid,SWISH,adyen,,INV-202402-9964,RCPT_0LWI9XY,,,,PT,VISA,,2,1,2024/02/25 19:57,stripe_export,
901321,,ahmedali@gmail.com,15,SEK ,,,,payed,card,square,,NULL,,2024/04/10 20:23,NULL,NULL,NaN,NaN,3385,one,0,2024/04/10 20:23,stripe_export,
901322,696,NULL,20,SEK,,"1,50",,payd,Klarna,stripe,n/a,,,26/03/2024 20:41,n/a,re_C810LTSTSP,SE,VISA,1385,one,0,2024-03-26 20:41,stripe_export,NULL
901323,905,NULL,"40,00",Sek,10.0,"1,50",,failed,bank_transfer,manual,ch_R4YWIRPSQX,,,,,,NO,mastercard,6559,,NaN,2024/03/13 17:46,square_export,partial refund
901324,527,luispere@email.com,60,Sek,NULL,3.24,56.76,FAILED,Klarna,klarna,ch_PXR4WEYUHN,,,2024-04-24 17:08,NULL,NaN,PT,mastercard,,1,yes,2024/04/24 17:08,NULL,partial refund
901325,99,oscarber554@outlook.com,60,SEK ,NaN,"1,50",,Refunded,swish,NaN,,,,08/02/2024 22:58,,,ES,VISA,NaN,3,yes,,stripe_export,NaN
901326,1031,user9933@email.com,15,sek,3.75,1.94,,refunded,invoice,adyen,ch_OBACTTTKV7,NaN,RCPT_PQQH8VU,08/01/2024 17:25,,NaN,,VISA,1703,3,yes,2024-01-08 17:25,manual_sheet,manual correction
901327,834,ahmedali@gmail.com,35,NULL,,,,failed,bank_transfer,adyen,,,,2024-05-08T14:00:00,,,,visa,1919,n/a,yes,,square_export,
901328,742,sofiaand221@company.se,60,€,n/a,,,PAID,swish,klarna,,INV-202404-4857,,2024/04/05 15:28,NaN,,,visa,,one,NULL,2024-04-05 15:28,stripe_export,manual correction
901329,375,user6809@email.com,35,€,8.75,"1,50",32.48,paid,Card,klarna,ch_K9ZDQMDGWT,n/a,RCPT_2NR0HV4,21/03/2024 22:24,,NaN,NO,NaN,1054,,NaN,2024-03-21 22:24,square_export,duplicate
